book_name,grouping,order_index,chapter,verse,text,pericope
Tobit,deutero,17,1,11,te tapi aku men cegah diriku jangan makan makan an itu.,
Tobit,deutero,17,1,12,Sebab dengan segenap hatiku aku ingat kepada Allah.,
Tobit,deutero,17,1,13,Oleh Yang Mahatinggi dianugerahkan ke pada ku ke rela an dan penghormatan dari pihak raja Salmaneser. Maka aku menjadi pembe lanja segala sesuatu nya yang diperlukan raja.,
Tobit,deutero,17,1,14,"Dari sebab itu aku biasa pergi ke negeri Media untuk ber belanja bagi nya di sana sampai raja mangkat. Se kali kutitipkan sebuah pundi-pundi pada Gabael, saudara Gabria di negeri Media, yang sepuluh talenta perak isinya.",
Tobit,deutero,17,1,15,"Semangkatnya Salmaneser maka putera nya San he rib men jadi raja akan ganti nya. Kemudian jalan-jalan di negeri Media tidak terpakai lagi, se hingga aku tidak dapat pergi ke Media lagi.",
Tobit,deutero,17,1,16,Di zaman Salmaneser aku telah banyak me laku kan kebajikan ke pada para saudara sebangsaku.,
Tobit,deutero,17,1,17,"Makanan ku kuberi kan ke pada orang yang ke lapar an dan pakaian ku kepada orang telanjang. Apabila ku lihat sese orang sebangsa yang telah meninggal dan terbuang di belakang tembok kota Niniwe, maka kukubur kan.",
Tobit,deutero,17,1,18,"Manakala sese orang di bunuh oleh raja San he rib, setelah raja pulang kalah dari daerah Yehuda di masa ia dihukum oleh Raja Sorgawi karena hujatnya, maka kukubur kan juga. Sebab banyak dari orang Israel dibunuh oleh raja Sanherib TOBIT karena ke murka annya. Te tapi dengan di amdi am kuku bur kan se mua. Memang mayat-mayat mereka di cari raja, tapi tidak di temu kan.",
Tobit,deutero,17,1,19,"Maka salah se orang pen duduk kota Niniwe pergi mela por kan ke pada raja peri hal diriku, bahwa aku lah yang mengubur kan mayat-mayat itu. Kemudian ter paksa aku ber sem bunyi. Ketika aku dapat tahu, bahwa hal itu ketahuan oleh raja dan aku di cari-cari nya untuk dibunuh, maka aku ke takut an dan me lari kan di ri.",
Tobit,deutero,17,1,20,"Dari se bab itu segala harta ben daku di sita dan tidak ada lagi sisa pada ku yang tidak di angkut ke istana raja, kecuali Hana, iste riku, dan Tobia, anak ku.",
Tobit,deutero,17,1,21,"Te tapi belum juga empat puluh hari berlalu maka raja San he rib di bunuh oleh putera-putera nya yang segera me lari kan di rike gunung Ara rat. Se sudah nya putera San herib, yaitu Esar ha don, men jadi raja. Ahi kar bin Anael, saudara ku, di angkat oleh nya men jadi ke tua dewan keuangan ke raja annya dan kepala urus anis tana.",
Tobit,deutero,17,1,22,"Maka Ahi kar men jadi pem bi cara baik bagi ku, sehingga aku dapat pulang ke Niniwe. Di masa pe me rin tahan San he rib, raja Asyur, Ahi kar telah men jadi juru minum an, pen jaga cincin mete rai dan pengurus istana dan ia di per tahan kan oleh raja Esar ha don. Dia itu saudara sepupu ku. Tobit menjadi buta",
Tobit,deutero,17,2,1,"Jadi, di masa pe me rin tahan Esar ha don aku kemba like rumah ku. Juga is teri ku Hana dan anak ku Tobia di serahkan kem bali ke pada ku. Sekali peristiwa pada hari raya Penta kosta, yaitu hari raya Tujuh Minggu, di saji kan lah ke pada ku suatu jamu an makan yang baik. Aku pun telah duduk untuk makan.",
Tobit,deutero,17,2,2,"Sebuah me jadi tempat kan di hadapanku dan ke pada ku di saji kan banyak hidangan. Te tapi ber kata lah aku ke pada anak ku Tobia: ”Nak, pergi lah dan jika kau jumpai se orang miskin dari saudara-saudara kita yang di angkut ter ta wan ke Niniwe dan yang dengan segenap hati ingat ke pada Tuhan, bawa lah ke mari, supaya ikut makan. Aku hendak menunggu, anak ku, hingga engkau kem bali.”",
Tobit,deutero,17,2,3,"Maka ke luar lah Tobia untuk men cari seorang saudara kita yang miskin. Se pulangnya ber kata lah ia: ”Pak!” Sa hut ku: ”Ada apa, nak?” Jawab nya: ”Salah se orang dari bangsa kita sudah di bunuh. Ia dicekik dan di buang di pasar. Masih ada di situ juga!”",
Tobit,deutero,17,2,4,"Aku melon jak berdiri dan jamu an itu ku tinggalkan sebelum ku ke cap. Mayat itu ku angkat dari la pangan dan kuta ruh di dalam salah satu rumah hingga mata hari terbenam, untuk kuku bur kan nanti.",
Tobit,deutero,17,2,5,"Kemudian aku pulang, mem basuh diriku, lalu makan dengan se dih hati.",
Tobit,deutero,17,2,6,Maka ter ingat lah aku ke pada firman yang di ucap kan nabi Amos mengenai kota Betel ini: ”Hari-hari rayamu akan berubah menjadi hari sedih dan segala nyanyianmu akan menjadi ratap!” Lalu menangis lah aku.,
Tobit,deutero,17,2,7,Setelah mata hari terbenam aku pergi meng gali liang lalu mayat itu kuku bur kan.,
Tobit,deutero,17,2,8,"Para te tang game ner ta wakan aku, kata nya: ”Ia belum juga takut! Sudah pernah ia di cari untuk di bunuh karena per kara yang sama. Dahulu ia me lari kan diri dan sekarang ia mengubur kan mayat lagi!”",
Tobit,deutero,17,2,9,"Pada malam itu juga aku mem basuh di riku, lalu pergi ke pela taran rumah dan tidur di dekat pagar tembok nya. Muka ku tidak tertu dung karena panas.",
Tobit,deutero,17,2,10,"Aku tidak tahu bahwa ada burung pipit di tembok tepat di atas diriku. Maka jatuh lah tahi hangat ke dalam mata ku. Muncul lah bintik-bintik putih. Aku pun lalu pergi ke pada tabib untuk berobat. Te tapi semakin aku di oles nya dengan obat, semakin buta mata ku karena bintik-bintik putih itu, sampai buta sama sekali. Empat tahun lama nya aku tidak dapat melihat. Se mua saudara ku merasa se dih karena aku. Dua tahun lama nya aku di peli hara oleh Ahi kar sampai ia pindah ke kota Elu mais.",
Tobit,deutero,17,2,11,Di masa itu is teri ku Hana mulai mem borong pekerjaan perempuan.,
Tobit,deutero,17,2,12,"Pekerjaan itu di antar kan nya ke pada para pemesan dan ia di beri upah nya. Pada suatu hari, yaitu tanggal tujuh bulan Dus trus, di selesai kan nya sepotong kain, lalu di antar kan nya ke pada pemesan. Seluruh upah nya di bayar ke pada nya dan di tambah juga se ekor anak kam bing jantan untuk di makan.",
Tobit,deutero,17,2,13,Te tapi se tiba nya di rumah ku maka anak kam bing itu mengem bik. Lalu is teri kuku pang gil dan ber kata: ”Dari mana anak kam bing itu? Apa itu bukan curian? Kembali kan lah ke pada pemilik nya! Se bab kita tidak di per boleh kan makan barang curi an!”,
Tobit,deutero,17,2,14,"Sa hut is teri ku: ”Kam bing itu di beri kan ke pada ku sebagai tam bahan upahku.” Te tapi aku tidak percaya ke pada nya. Maka ku suruh kem bali kan ke pada pemilik nya – Karena per kara itu aku merah padam karena dia! – Te tapi is teri ku membantah, kata nya: ”Dimana ge rang an kebajikanmu? Dimana amal mu itu? Betul, sudah ke tahu an juga guna nya bagi mu!” [2] TOBIT",
Tobit,deutero,17,3,1,"Maka aku se dih hati, mengeluh dan menangis. Dengan ke luh ke sah aku angkat doa begini:",
Tobit,deutero,17,3,2,"”Engkaulah adil, ya Tuhan, semua perbuatan-Mu pun adil pula; semua tindakan-Mu belas kasihan dan kebenaran, dan dunia semesta diadili oleh-Mu.",
Tobit,deutero,17,3,3,"[3] sehingga aku mesti memelihara diriku untuk menjadi isterinya. Aku sudah kehilangan tujuh orang; apa lagi gunanya hidup bagiku? Apabila Engkau tidak berkenan membiarkan aku mati, maka dengarkanlah nistaku ini, ya Tuhan!”",
Tobit,deutero,17,3,4,"Aku telah tidak taat kepada segala perintah-Mu, maka kami Kauserahkan untuk dirampasi, dan untuk ditawan dan dibunuh, dan untuk menjadi sindiran, tertawaan dan orang ternista di tengah sekalian bangsa di mana kami Kaucerai-beraikan.",
Tobit,deutero,17,3,5,"Segala hukuman-Mu memang benar, apabila kini aku Kauperlakukan sekadar segala dosaku. Karena kami tidak memenuhi perintah-perintah-Mu, dan tidak berjalan benar di hadapan-Mu.",
Tobit,deutero,17,3,6,"Kini berbuatlah kepadaku menurut apa yang berkenan kepada-Mu, dan sudilah mencabut nyawaku, sehingga lenyaplah aku dari muka bumi dan kembali menjadi debu. Sebab mati lebih berguna bagiku dari hidup, karena aku mesti mendengar nista dan fitnah dan sangat sedih rasa hatiku. Ya Tuhan, suruhlah supaya aku lepas dari susah ini, biarlah aku lenyap menuju tempat abadi; janganlah wajah-Mu Kaupalingkan dari padaku, ya Tuhan. Sebab lebih bergunalah mati saja dari pada melihat banyak susah dalam hidupku. Nista tidak dapat kudengar lagi!” Sara anak perempuan Raguel",
Tobit,deutero,17,3,7,Pada hari yang sama ter jadi lah bahwa Sara anak perempuan Raguel di kota Ek bata nadi negeri Media men dengar nis ta dari pihak se orang pela yan perempuan ayah nya.,
Tobit,deutero,17,3,8,"Adapun Sara itu sudah di per is teri kan kepada tujuh laki-laki. Te tapi mereka se mua sudah di bunuh oleh As mo deus, se tan jahat itu, sebelum Sara ber se tubuh dengan mereka, sebagai mana pantas nya bagi para is teri. Kata pela yan itu ke pada Sara: ”Engkau sendiri lah yang mem bunuh para suami mu! Engkau sudah di per is teri kan ke pada tujuh orang, te tapi tidak ada se orang pun yang engkau nik mati juga!",
Tobit,deutero,17,3,9,"Masakan kami kau cam buki karena mereka mati! Baik lah engkau menyusul mereka saja, supaya se orang anak laki-laki atau perempuan dari engkau jangan pernah kami lihat!”",
Tobit,deutero,17,3,10,"Maka pada hari itu juga Sara sangat se dih hati, lalu menangis ter sedu-se du. Kemudian ia naik ke bilik atas kepunyaan ayah nya dengan maksud meng gantung di ri. Te tapi ber pikir dan ber kata lah ia dalam hati: ”Kira nya ayah ku nanti di nis takan karena hal itu dan orang akan ber kata ke pada nya: Bapak hanya punya satu anak perempuan yang ke kasih. Cela kalah, ia telah meng gan tung di ri! Niscaya karena sedihnya, maka uban ayah kuku bawa ke dunia orang mati. Lebih baik lah aku tidak meng gan tung di ri, me lain kan berdoa ke pada Tuhan, supaya aku mati saja sehingga tidak usah mendengar lagi nis tase lama hidup ku.”",
Tobit,deutero,17,3,11,"Segera tangan di ke dang kan nya ke arah jendela, lalu berdoa. Kata nya: ”Terpujilah Engkau, ya Allah penyayang! Moga-moga terpujilah nama-Mu selama-lamanya, dan semoga segala buatan-Mu memuji Engkau selama-lamanya.",
Tobit,deutero,17,3,12,Kini kuangkat mukaku kepada-Mu dan kuarahkan mataku.,
Tobit,deutero,17,3,13,"Aku mohon: Biarlah aku dilenyapkan dari muka bumi ini, nista tidak mau kudengar lagi.",
Tobit,deutero,17,3,14,"Sebab Engkau tahu, ya Tuhan, bahwa aku bersih dari segala pencemaran oleh seorang laki-laki,",
Tobit,deutero,17,3,15,"bahwa namaku pun tidak kunodai dan tidak pula nama ayahku di tanah pembuanganku. Aku ini anak tunggal ayahku dan ia tidak mempunyai anak lain sebagai waris; tiada pun seorang saudara padanya dan tidak pula sanak saudara lain, TOBIT",
Tobit,deutero,17,3,16,"Pada saat itu juga ke dua orang itu, yakni Tobit dan Sara, di kabul kan per mohon annya di hadapan ke mulia an Allah.",
Tobit,deutero,17,3,17,"Diutus lah Rafael untuk menyembuhkan ke dua-dua nya, yaitu dengan meng hapus bintik-bintik putih dari mata Tobit sehingga ia dapat melihat cahaya Allah dengan mata nya sen diri, dan dengan mem beri kan Sara anak perempuan Raguel ke pada Tobia bin Tobit sebagai is teri dan dengan me lepas kan nya dari As mo deus, se tan jahat itu. Memang Tobia lebih berhak memperoleh Sara dari se mua orang lain yang ingin meng ambil nya. Pada saat yang sama Tobit kem bali dari pela taran itu masuk ke rumah nya dan Sara anak Raguel turun dari bilik atas itu. Tobia dikirim ke negeri Media",
Tobit,deutero,17,4,1,Pada hari itu juga Tobit ingat ke pada uang yang pernah di titip kan nya pada Gaba el di Ra gai di negeri Media itu.,
Tobit,deutero,17,4,2,Lalu ia ber pikir: ”Aku sudah sampai me min take matian bagi diriku. Mengapa ge rang an tidak kupang gil anak ku Tobia untuk ku beri petunjuk mengenai uang itu sebelum aku meninggal?”,
Tobit,deutero,17,4,3,"Maka di pang gil nya anak nya Tobia yang segera datang juga. Lalu kata Tobit: ”Nak, apabila aku sudah mati nanti, kubur kan lah aku sebagai mana mesti nya. Hor mati lah ibumu dan jangan kau tinggal kan se pan jang umur hidup nya. Laku kan lah apa yang menyenangkan hati nya dan jangan hati nya kau se dih kan dengan ke laku an mu.",
Tobit,deutero,17,4,4,"Ingat lah, nak, bahwa oleh karena engkau telah di tang gung nya banyak bahaya, yaitu waktu engkau masih dalam kan dung annya. Setelah ibumu meninggal, kubur kan lah di sam ping ku dalam satu kubur.",
Tobit,deutero,17,4,5,"Nak, ingat lah juga ke pada Tuhan; se panjang umur hidup mu jangan sampai ber dosa dan me lang gar perintah-perintah-Nya. Hendak lah ber buat baik se pan jang hidup mu dan jangan menempuh jalan ke lalim an.",
Tobit,deutero,17,4,6,"Se bab orang yang men jalan kan ke benar an akan berhasil dalam segala usa hanya,",
Tobit,deutero,17,4,7,"sebagai mana halnya dengan se mua orang yang ber buat baik. [Beri lah sedekah dari harta milik mu. Mata mu jangan menyesal apa bila engkau memberi kan sedekah. Muka jangan kau paling kan dari se orang miskin, niscaya wajah Allah pun tidak akan di paling kan dari pada mu.",
Tobit,deutero,17,4,8,"Berikan lah sedekah sesuai dengan besar nya kekayaan mu. Jika engkau hanya mempunyai sedikit, jangan takut mem beri kan sedekah seadanya.",
Tobit,deutero,17,4,9,Dengan jalan itu kau tim bun simpanan bagi dirimu untuk masa darurat.,
Tobit,deutero,17,4,10,Memang sedekah me lepas kan dari maut dan tidak mem biar kan orang masuk ke dalam ke gelap an.,
Tobit,deutero,17,4,11,Sedekah meru pakan per sembah an yang baik ke hadapan Yang Maha tinggi bagi se mua orang yang mem beri kan nya.,
Tobit,deutero,17,4,12,"Nak, jauhi lah perca bulan. Lebih-lebih, ambil lah is teri dari ke turun an nenek moyang mu. Jangan meng ambil is teri luar yang tidak ber asal dari suku ayah mu. Se bab kita ini adalah ke turun an para nabi – Nuh, Abraham, Ishak, Yakub, nenek mo yang kita dari abad-abad yang lampau – Ingat lah, nak, bahwa mereka sekali an meng ambil is teri dari kaum kerabat mereka sen diri. Maka mereka diberkati dalam anak-anak nya. Ingat lah pula bahwa ke turun an mereka akan mewarisi tanah yang telah di janji kan Tuhan.",
Tobit,deutero,17,4,13,"Oleh sebab itu, nak, cintai lah sanak saudara mu dan jangan me ning gi kan hati mu terhadap sanak saudara mu serta anak-anak le laki dan perempuan bang samu, sehingga engkau enggan meng ambil is teri mu dari kalangan mereka. Se bab di dalam ke cong kak an ter letak lah ke bina saan dan banyak ke geli sah an, dan dalam ke malas an ter letak ke papa an dan ke kurang an besar. Memang ke malas an adalah ibu ke lapar an.",
Tobit,deutero,17,4,14,"Jangan lah upah orang mana pun yang be kerja pada mu sampai ber malam pada mu. Se balik nya bayar kan lah segera ke pada nya. Apa bila engkau meng abdi ke pada Allah, niscaya engkau men dapat gan jaran. Ber jaga-jaga lah, nak, dalam segala pekerjaan mu dan hendak lah ber laku sebagai se orang yang terdidik baik dalam segenap ting kah laku mu.",
Tobit,deutero,17,4,15,"Apa yang tidak kau sukai sen diri, janganlah kau per buat ke pada siapa pun. Jangan minum anggur sampai mabuk dan ke ma bukan jangan menyertai dirimu di jalan.",
Tobit,deutero,17,4,16,Dari makan an mu sen diri beri kan lah kepada yang lapar dan dari pakaian mu sen diri ke pada yang telan jang. Apa yang ber lebih- [4] TOBIT,
Tobit,deutero,17,4,17,"Saji kan lah dengan berlimpah-lim pah makan andi atas kubur orang benar, te tapi jangan kau berikan ke pada orang-orang ber dosa.",
Tobit,deutero,17,4,18,Minta lah nasehat dari setiap orang yang arif dan jangan kau hina nasehat yang ber manfaat.,
Tobit,deutero,17,4,19,"Puji lah Tuhan Allah setiap waktu dan minta lah ke pada-Nya, supaya segala jalan hidup mu men jadi lurus dan supaya segala usaha serta ren ca namu ber hasil baik. Se bab tiada bangsa satu pun mempunyai nasehat], me lain kan segala nasehat yang baik di beri kan oleh Tuhan. Te tapi kalau Tuhan mau maka Ia me rendah kan sampai ke lubuk dunia orang mati, sebagai mana yang dikehendaki-Nya. Dan kini, nak, ingat lah ke pada segala petunjuk ku dan jangan sampai terhapus dari hati mu.",
Tobit,deutero,17,4,20,"Oleh se bab itu, nak, aku hendak mem beri tahu kan ke pada mu tentang sepuluh talenta perak yang telah ku titip kan pada Gaba el bin Gab ria di Ra gai di negeri Media.",
Tobit,deutero,17,4,21,"Jangan takut-takut, nak, oleh karena kita sudah jatuh miskin. Memang harta milik mu banyak, apa bila engkau takut akan Allah dan men jauh kan di ri dari setiap dosa lagi me laku kan apa yang berkenan pada Tuhan Allah mu.” Teman seperjalanan Tobia",
Tobit,deutero,17,5,1,"Maka men jawablah Tobia ke pada Tobit, ayah nya: ”Pak, semuanya yang telah bapak perintah kan ke pada ku hendak ku laku kan juga.",
Tobit,deutero,17,5,2,"Te tapi bagai mana aku dapat meng ambil uang itu dari Gabael? Ia tidak mengenal aku dan aku pun tidak mengenal orang itu pula. Tanda apa yang mesti ku beri kan kepada nya, supaya ia mengenal aku, percaya ke pada ku dan uang itu di serahkan nya. Aku tidak mengenal pula jalan-jalan di negeri Media yang harus ku tempuh.”",
Tobit,deutero,17,5,3,"Maka jawab Tobit ke pada anak nya Tobia: ”Gaba el telah mem beri kan tanda tangan ke pada ku yang dibu buh pada sebuah naskah dan demi kian aku pun ke pada nya pula. Naskah itu telah ku bagikan jadi dua dan kami masing-masing mengambil separuh nya. Lalu ku titip kan uang itu ke pada nya. Sekarang sudah dua puluh tahun se jak uang itu ku titip kan. Lagi, anak ku, carilah untuk muse se orang yang dapat di percaya dan yang mau pergi ber sama dengan mu. Kita memang akan mem beri kan upah kepadanya hingga engkau kem bali. Kemudian pergi lah meng ambil uang itu dari pada Gaba el.”",
Tobit,deutero,17,5,4,Maka ke luar lah Tobia untuk men cari se seorang yang mau pergi ber sama dengan nya ke negeri Media dan yang tahu jalan nya. Di dapati nya malaikat Rafael yang berdiri di hadapan Tobia. Hanya Tobia tidak tahu bahwa dia itu se orang malaikat Tuhan.,
Tobit,deutero,17,5,5,"Berkatalah Tobia ke pada nya: ”Dari mana engkau, hai pemuda?” Sa hut nya: ”Dari saudara-sauda ramu, orang Israel. Aku datang ke mari untuk men cari pekerjaan.” Tobia pun lalu ber tanya ke pada nya: ”Tahu kah engkau jalan ke negeri Media?”",
Tobit,deutero,17,5,6,"Jawab nya: ”Aku tahu! Se ring kali aku ke sana dan aku pun mengenal segala jalan juga. Sudah ke rap kali aku pergi ke negeri Media dan aku sudah pernah menginap pada Gaba el, saudara kita yang ber tempat tinggal di Ra gai, di negeri Media, yang ter letak di pegunungan. Per jalan annya dari kota Ek bata na hingga ke kota Ra gai dua hari biasa.”",
Tobit,deutero,17,5,7,"Lalu kata Tobia ke pada nya: ”Tunggu dahulu, hai pemuda. Aku hendak mengatakan nya ke pada ayah ku di rumah. Perlu lah kira nya engkau pergi ber sama dengan daku. Upah pun akan ku beri kan ke pada mu juga.”",
Tobit,deutero,17,5,8,"Sa hut Rafael ke pada nya: ”Aku akan menunggu, te tapi jangan lama-lama!”",
Tobit,deutero,17,5,9,"Maka Tobia masuk dan mem beri tahu ayah nya Tobit. Kata nya: ”Sudah pak, aku sudah men dapat se se orang dari antara saudara-saudara kita, orang Israel.” Sa hut Tobit ke pada nya: ”Panggil kan lah aku orang itu, nak, supaya aku tahu bangsa apa ia dan dari suku mana dan apa ia boleh di percaya untuk pergi ber sama dengan mu.”",
Tobit,deutero,17,5,10,"Tobia pun ke luar lah dan memang gil dia. Katanya: ”Pemuda, ayah ku memang gil mu.” Rafael masuk dan oleh Tobit di beri salam dahulu. Ia men jawab dengan banyak-banyak salam pula. Lalu Tobit me nyam bung: ”Apakah aku masih men dapat salam juga? Aku ini orang yang rusak mata nya dan cahaya langit tidaklah ku lihat. Me lain kan duduk lah aku dalam ke gelap an seperti orang mati yang tidak memandang cahaya. Hidup ku berada di te ngahte ngah orang mati. Suara manusia ku dengar, te tapi mereka tidak ku lihat!” Sa hut Rafael kepada nya: ”Tetap kan hati! Penyembuhan dari Allah sudah dekat. Tetap kan hati!” Lalu Tobit ber kata ke pada nya: ”Anak ku Tobia mau pergi ke negeri Media. Adakah engkau dapat pergi ber sama dengan nya dan meng antar dia? Dan lagi, saudara, engkau akan ku beri upah mu juga!” Sa hut Rafael: ”Aku mau pergi ber sama dengan nya. Se mua jalan kukenal baik-baik. Sudah se ring kali aku pergi ke negeri Media dan men jelajahi dataran-dataran TOBIT",
Tobit,deutero,17,5,11,"Tobit me nyam bung pula: ”Saudara dari ke luar ga mana dan dari suku mana? Nyata kan lah ke pada ku, saudara!”",
Tobit,deutero,17,5,12,"Sa hut Rafael: ”Apa perlu nya suku itu?” Tobit pun lalu ber kata ke pada nya: ”Aku hanya mau tahu ke benar an saja, siapa engkau dan siapa nama mu.”",
Tobit,deutero,17,5,13,"Sa hut Rafael: ”Aku ini Azar ya bin Ana nias yang besar, se orang saudara mu.”",
Tobit,deutero,17,5,14,"Maka Tobit ber kata: ”Selamat datang saudara, dan banyak salam! Jangan ke cil hati, saudara, karena aku ingin tahu ke benar an tentang ke luar ga mu. Kebetulan engkau kera bat kami juga. Engkau sungguh dari keluar ga mulia dan baik. Ana nias dan Natan, ke dua anak Se me ya yang besar kukenal. Bersama dengan aku mereka dahulu pergi ke Yerusalem dan ber sembah sujud di sana. Mereka tidak menyimpang dari jalan yang baik. Saudara-saudara mu sungguh-sungguh orang yang baik. Engkau ber asal dari akar yang baik. Selamat datang!”",
Tobit,deutero,17,5,15,Tobit me nyam bung lagi: ”Aku hendak mem beri kan upah ke pada muse dir ham sehari dan peng hidup an seperti peng hidup an anak kusen diri.,
Tobit,deutero,17,5,16,"Hendak lah pergi ber sama dengan anak ku, maka aku akan menambah lagi upah mu itu.”",
Tobit,deutero,17,5,17,"Sa hut Rafael: ”Aku mau pergi ber sama dengan anak mu. Jangan kuatir! Kami be rang kat dengan se hat wala fiat dan dengan se hat wala fiat kami nanti kembali pula! Se bab jalan nya aman.” Sa hut Tobit: ”Tuhan member kati engkau, saudara.” Kemudian di pang gil nya anak nya dan ber kata lah ia ke pada nya: ”Ber siap-siap lah, nak, untuk perjalanan itu dan pergi lah ber sama dengan saudara mu ini. Semoga Allah yang ada di sor game lindungi kamu berdua di sana dan mengantar kamu kemba like pada ku dengan se hat wala fiat. Semoga malaikat Tuhan menyertai kamu di jalan dengan per lin dung annya.” Maka ke luar lah Tobia untuk be rang kat. Ia meme luk ayah serta ibunya. Ber kata lah Tobit ke pada nya: ”Selamat jalan!”",
Tobit,deutero,17,5,18,"Te tapi ibunya menangis dan ber kata ke pada Tobit: ”Mengapa anak ku kau suruh pergi? Bukan kah ia pe no pang kita yang sudah lanjut usia, oleh karena tetap dapat mela yani kita?",
Tobit,deutero,17,5,19,Uang sebenarnya tidak lebih dari uang saja. Masakan uang itu men jadi peng ganti anak kita!,
Tobit,deutero,17,5,20,Cukup lah bagi kita hidup sebagai mana di anugerah kan Tuhan ke pada kita.”,
Tobit,deutero,17,5,21,"Sa hut Tobit: ”Jangan ber khayal, adinda! Anak kita berangkat dengan se hat wala fiat dan dengan se hat wala fiat ia nanti kem bali pula. Dengan mata kepala sen diri adinda akan melihat dia pada hari ia kemba like pada adinda dengan se hat wala fiat!",
Tobit,deutero,17,5,22,"Jangan ber khayal, jangan ta kutta kut, adinda, oleh karena mereka. Se bab malaikat baik menyertai anak kita dan per jalanan nya akan ber lang sung dengan baik. Nanti ia kem bali dengan se hat wala fiat.”",
Tobit,deutero,17,5,23,Maka is teri nya ber hen time nangis. Di perjalanan ke negeri Media,
Tobit,deutero,17,6,1,Adapun anak muda itu be rang kat dengan disertai malaikat itu. Anjing pun ikut serta dengan mereka. Mereka berdua ber jalan terus. Ketika men jadi malam pada hari pertama ber malam lah mereka di dekat sungai Tigris.,
Tobit,deutero,17,6,2,Pemuda itu turun untuk mem basuh kaki nya di sungai Tigris. Te tapi dari dalam airnya melon jak lah se ekor ikan besar mau menelan kaki pemuda itu. Maka men je ritlah ia.,
Tobit,deutero,17,6,3,Te tapi kata malaikat itu ke pada nya: ”Tang kap lah dan pegang lah ikan itu!” Ikan itu pun lalu di ga gahi oleh pemuda itu dan di hela nya ke darat.,
Tobit,deutero,17,6,4,"Kemudian malaikat itu menyuruh: ”Siat lah ikan itu, ambil lah kantung empedu, jan tung dan hati nya dan simpan lah. Isi perut nya hendak lah kau buang. Se bab empedu, jan tung dan hati nya adalah obat mujarab.”",
Tobit,deutero,17,6,5,", 6 perempuan. Maka dari itu saudara lah ke rabat nya yang paling dekat. Lebih dari siapa pun saudara berhak untuk memperoleh anaknya sebagai is teri dan juga berhak untuk mewarisi apa saja yang ada pada ayah nya. Gadis itu ber budi, berani dan sangat cantik. Ayah nya pun baik hati pula.”",
Tobit,deutero,17,6,6,Lalu ber jalan lah mereka terus ber sama sampai di dekat negeri Media.,
